country	year	pop	gdpPercap	lifeExp	continent
Myanmar	1967	25870271	349	49.379	Asia
Myanmar	1972	28466390	357	53.07	Asia
Myanmar	1977	31528087	371	56.059	Asia
Myanmar	1982	34680442	424	58.056	Asia
Myanmar	1987	38028578	385	58.339	Asia
Myanmar	1992	40546538	347	59.32	Asia
Myanmar	1997	43247867	415	60.328	Asia
Myanmar	2002	45598081	611	59.908	Asia
Myanmar	2007	47761980	944	62.069	Asia
Namibia	1952	485831	2423.780443	41.725	Africa
Namibia	1957	548080	2621.448058	45.226	Africa
Namibia	1962	621392	3173.215595	48.386	Africa
Namibia	1967	706640	3793.694753	51.159	Africa
Namibia	1972	821782	3746.080948	53.867	Africa
Namibia	1977	977026	3876.485958	56.437	Africa
Namibia	1982	1099010	4191.100511	58.968	Africa
Namibia	1987	1278184	3693.731337	60.835	Africa
Namibia	1992	1554253	3804.537999	61.999	Africa
Namibia	1997	1774766	3899.52426	58.909	Africa
Namibia	2002	1972153	4072.324751	51.479	Africa
Namibia	2007	2055080	4811.060429	52.906	Africa
Nepal	1952	9182536	545.8657229	36.157	Asia
Nepal	1957	9682338	597.9363558	37.686	Asia
Nepal	1962	10332057	652.3968593	39.393	Asia
Nepal	1967	11261690	676.4422254	41.472	Asia
Nepal	1972	12412593	674.7881296	43.971	Asia
Nepal	1977	13933198	694.1124398	46.748	Asia
Nepal	1982	15796314	718.3730947	49.594	Asia
Nepal	1987	17917180	775.6324501	52.537	Asia
Nepal	1992	20326209	897.7403604	55.727	Asia
Nepal	1997	23001113	1010.892138	59.426	Asia
Nepal	2002	25873917	1057.206311	61.34	Asia
Nepal	2007	28901790	1091.359778	63.785	Asia
Netherlands	1952	10381988	8941.571858	72.13	Europe
Netherlands	1957	11026383	11276.19344	72.99	Europe
Netherlands	1962	11805689	12790.84956	73.23	Europe
Netherlands	1967	12596822	15363.25136	73.82	Europe
Netherlands	1972	13329874	18794.74567	73.75	Europe
Netherlands	1977	13852989	21209.0592	75.24	Europe
Netherlands	1982	14310401	21399.46046	76.05	Europe
Netherlands	1987	14665278	23651.32361	76.83	Europe
Netherlands	1992	15174244	26790.94961	77.42	Europe
Netherlands	1997	15604464	30246.13063	78.03	Europe
Netherlands	2002	16122830	33724.75778	78.53	Europe
Netherlands	2007	16570613	36797.93332	79.762	Europe
New Zealand	1952	1994794	10556.57566	69.39	Oceania
New Zealand	1957	2229407	12247.39532	70.26	Oceania
New Zealand	1962	2488550	13175.678	71.24	Oceania
New Zealand	1967	2728150	14463.91893	71.52	Oceania
New Zealand	1972	2929100	16046.03728	71.89	Oceania
New Zealand	1977	3164900	16233.7177	72.22	Oceania
New Zealand	1982	3210650	17632.4104	73.84	Oceania
New Zealand	1987	3317166	19007.19129	74.32	Oceania
New Zealand	1992	3437674	18363.32494	76.33	Oceania
New Zealand	1997	3676187	21050.41377	77.55	Oceania
New Zealand	2002	3908037	23189.80135	79.11	Oceania
New Zealand	2007	4115771	25185.00911	80.204	Oceania
Nicaragua	1952	1165790	3112.363948	42.314	Americas
Nicaragua	1957	1358828	3457.415947	45.432	Americas
Nicaragua	1962	1590597	3634.364406	48.632	Americas
Nicaragua	1967	1865490	4643.393534	51.884	Americas
Nicaragua	1972	2182908	4688.593267	55.151	Americas
Nicaragua	1977	2554598	5486.371089	57.47	Americas
Nicaragua	1982	2979423	3470.338156	59.298	Americas
Nicaragua	1987	3344353	2955.984375	62.008	Americas
Nicaragua	1992	4017939	2170.151724	65.843	Americas
Nicaragua	1997	4609572	2253.023004	68.426	Americas
Nicaragua	2002	5146848	2474.548819	70.836	Americas
Nicaragua	2007	5675356	2749.320965	72.899	Americas
Niger	1952	3379468	761.879376	37.444	Africa
Niger	1957	3692184	835.5234025	38.598	Africa
Niger	1962	4076008	997.7661127	39.487	Africa
Niger	1967	4534062	1054.384891	40.118	Africa
Niger	1972	5060262	954.2092363	40.546	Africa
Niger	1977	5682086	808.8970728	41.291	Africa
Niger	1982	6437188	909.7221354	42.598	Africa
Niger	1987	7332638	668.3000228	44.555	Africa
Niger	1992	8392818	581.182725	47.391	Africa
Niger	1997	9666252	580.3052092	51.313	Africa
Niger	2002	11140655	601.0745012	54.496	Africa
Niger	2007	12894865	619.6768924	56.867	Africa
Nigeria	1952	33119096	1077.281856	36.324	Africa
Nigeria	1957	37173340	1100.592563	37.802	Africa
Nigeria	1962	41871351	1150.927478	39.36	Africa
Nigeria	1967	47287752	1014.514104	41.04	Africa
Nigeria	1972	53740085	1698.388838	42.821	Africa
Nigeria	1977	62209173	1981.951806	44.514	Africa
Nigeria	1982	73039376	1576.97375	45.826	Africa
Nigeria	1987	81551520	1385.029563	46.886	Africa
Nigeria	1992	93364244	1619.848217	47.472	Africa
Nigeria	1997	106207839	1624.941275	47.464	Africa
Nigeria	2002	119901274	1615.286395	46.608	Africa
Nigeria	2007	135031164	2013.977305	46.859	Africa
Norway	1952	3327728	10095.42172	72.67	Europe
Norway	1957	3491938	11653.97304	73.44	Europe
Norway	1962	3638919	13450.40151	73.47	Europe
Norway	1967	3786019	16361.87647	74.08	Europe
Norway	1972	3933004	18965.05551	74.34	Europe
Norway	1977	4043205	23311.34939	75.37	Europe
Norway	1982	4114787	26298.63531	75.97	Europe
Norway	1987	4186147	31540.9748	75.89	Europe
Norway	1992	4286357	33965.66115	77.32	Europe
Norway	1997	4405672	41283.16433	78.32	Europe
Norway	2002	4535591	44683.97525	79.05	Europe
Norway	2007	4627926	49357.19017	80.196	Europe
Oman	1952	507833	1828.230307	37.578	Asia
Oman	1957	561977	2242.746551	40.08	Asia
Oman	1962	628164	2924.638113	43.165	Asia
Oman	1967	714775	4720.942687	46.988	Asia
Oman	1972	829050	10618.03855	52.143	Asia
Oman	1977	1004533	11848.34392	57.367	Asia
Oman	1982	1301048	12954.79101	62.728	Asia
Oman	1987	1593882	18115.22313	67.734	Asia
Oman	1992	1915208	18616.70691	71.197	Asia
Oman	1997	2283635	19702.05581	72.499	Asia
Oman	2002	2713462	19774.83687	74.193	Asia
Oman	2007	3204897	22316.19287	75.64	Asia
Pakistan	1952	41346560	684.5971438	43.436	Asia
Pakistan	1957	46679944	747.0835292	45.557	Asia
Pakistan	1962	53100671	803.3427418	47.67	Asia
Pakistan	1967	60641899	942.4082588	49.8	Asia
Pakistan	1972	69325921	1049.938981	51.929	Asia
Pakistan	1977	78152686	1175.921193	54.043	Asia
Pakistan	1982	91462088	1443.429832	56.158	Asia
Pakistan	1987	105186881	1704.686583	58.245	Asia
Pakistan	1992	120065004	1971.829464	60.838	Asia
Pakistan	1997	135564834	2049.350521	61.818	Asia
Pakistan	2002	153403524	2092.712441	63.61	Asia
Pakistan	2007	169270617	2605.94758	65.483	Asia
Panama	1952	940080	2480.380334	55.191	Americas
Panama	1957	1063506	2961.800905	59.201	Americas
Panama	1962	1215725	3536.540301	61.817	Americas
Panama	1967	1405486	4421.009084	64.071	Americas
Panama	1972	1616384	5364.249663	66.216	Americas
Panama	1977	1839782	5351.912144	68.681	Americas
Panama	1982	2036305	7009.601598	70.472	Americas
Panama	1987	2253639	7034.779161	71.523	Americas
Panama	1992	2484997	6618.74305	72.462	Americas
Panama	1997	2734531	7113.692252	73.738	Americas
Panama	2002	2990875	7356.031934	74.712	Americas
Panama	2007	3242173	9809.185636	75.537	Americas
Paraguay	1952	1555876	1952.308701	62.649	Americas
Paraguay	1957	1770902	2046.154706	63.196	Americas
Paraguay	1962	2009813	2148.027146	64.361	Americas
Paraguay	1967	2287985	2299.376311	64.951	Americas
Paraguay	1972	2614104	2523.337977	65.815	Americas
Paraguay	1977	2984494	3248.373311	66.353	Americas
Paraguay	1982	3366439	4258.503604	66.874	Americas
Paraguay	1987	3886512	3998.875695	67.378	Americas
Paraguay	1992	4483945	4196.411078	68.225	Americas
Paraguay	1997	5154123	4247.400261	69.4	Americas
Paraguay	2002	5884491	3783.674243	70.755	Americas
Paraguay	2007	6667147	4172.838464	71.752	Americas
Peru	1952	8025700	3758.523437	43.902	Americas
Peru	1957	9146100	4245.256698	46.263	Americas
Peru	1962	10516500	4957.037982	49.096	Americas
Peru	1967	12132200	5788.09333	51.445	Americas
Peru	1972	13954700	5937.827283	55.448	Americas
Peru	1977	15990099	6281.290855	58.447	Americas
Peru	1982	18125129	6434.501797	61.406	Americas
Peru	1987	20195924	6360.943444	64.134	Americas
Peru	1992	22430449	4446.380924	66.458	Americas
Peru	1997	24748122	5838.347657	68.386	Americas
Peru	2002	26769436	5909.020073	69.906	Americas
Peru	2007	28674757	7408.905561	71.421	Americas
Philippines	1952	22438691	1272.880995	47.752	Asia
Philippines	1957	26072194	1547.944844	51.334	Asia
Philippines	1962	30325264	1649.552153	54.757	Asia
Philippines	1967	35356600	1814.12743	56.393	Asia
Philippines	1972	40850141	1989.37407	58.065	Asia
Philippines	1977	46850962	2373.204287	60.06	Asia
Philippines	1982	53456774	2603.273765	62.082	Asia
Philippines	1987	60017788	2189.634995	64.151	Asia
Philippines	1992	67185766	2279.324017	66.458	Asia
Philippines	1997	75012988	2536.534925	68.564	Asia
Philippines	2002	82995088	2650.921068	70.303	Asia
Philippines	2007	91077287	3190.481016	71.688	Asia
Poland	1952	25730551	4029.329699	61.31	Europe
Poland	1957	28235346	4734.253019	65.77	Europe
Poland	1962	30329617	5338.752143	67.64	Europe
Poland	1967	31785378	6557.152776	69.61	Europe
Poland	1972	33039545	8006.506993	70.85	Europe
Poland	1977	34621254	9508.141454	70.67	Europe
Poland	1982	36227381	8451.531004	71.32	Europe
Poland	1987	37740710	9082.351172	70.98	Europe
Poland	1992	38370697	7738.881247	70.99	Europe
Poland	1997	38654957	10159.58368	72.75	Europe
Poland	2002	38625976	12002.23908	74.67	Europe
Poland	2007	38518241	15389.92468	75.563	Europe
Portugal	1952	8526050	3068.319867	59.82	Europe
Portugal	1957	8817650	3774.571743	61.51	Europe
Portugal	1962	9019800	4727.954889	64.39	Europe
Portugal	1967	9103000	6361.517993	66.6	Europe
Portugal	1972	8970450	9022.247417	69.26	Europe
Portugal	1977	9662600	10172.48572	70.41	Europe
Portugal	1982	9859650	11753.84291	72.77	Europe
Portugal	1987	9915289	13039.30876	74.06	Europe
Portugal	1992	9927680	16207.26663	74.86	Europe
Portugal	1997	10156415	17641.03156	75.97	Europe
Portugal	2002	10433867	19970.90787	77.29	Europe
Portugal	2007	10642836	20509.64777	78.098	Europe
Puerto Rico	1952	2227000	3081.959785	64.28	Americas
Puerto Rico	1957	2260000	3907.156189	68.54	Americas
Puerto Rico	1962	2448046	5108.34463	69.62	Americas
Puerto Rico	1967	2648961	6929.277714	71.1	Americas
Puerto Rico	1972	2847132	9123.041742	72.16	Americas
Puerto Rico	1977	3080828	9770.524921	73.44	Americas
Puerto Rico	1982	3279001	10330.98915	73.75	Americas
Puerto Rico	1987	3444468	12281.34191	74.63	Americas
Puerto Rico	1992	3585176	14641.58711	73.911	Americas
Puerto Rico	1997	3759430	16999.4333	74.917	Americas
Puerto Rico	2002	3859606	18855.60618	77.778	Americas
Puerto Rico	2007	3942491	19328.70901	78.746	Americas
Reunion	1952	257700	2718.885295	52.724	Africa
Reunion	1957	308700	2769.451844	55.09	Africa
Reunion	1962	358900	3173.72334	57.666	Africa
Reunion	1967	414024	4021.175739	60.542	Africa
Reunion	1972	461633	5047.658563	64.274	Africa
Reunion	1977	492095	4319.804067	67.064	Africa
Reunion	1982	517810	5267.219353	69.885	Africa
Reunion	1987	562035	5303.377488	71.913	Africa
Reunion	1992	622191	6101.255823	73.615	Africa
Reunion	1997	684810	6071.941411	74.772	Africa
Reunion	2002	743981	6316.1652	75.744	Africa
Reunion	2007	798094	7670.122558	76.442	Africa
Romania	1952	16630000	3144.613186	61.05	Europe
Romania	1957	17829327	3943.370225	64.1	Europe
Romania	1962	18680721	4734.997586	66.8	Europe
Romania	1967	19284814	6470.866545	66.8	Europe
Romania	1972	20662648	8011.414402	69.21	Europe
Romania	1977	21658597	9356.39724	69.46	Europe
Romania	1982	22356726	9605.314053	69.66	Europe
Romania	1987	22686371	9696.273295	69.53	Europe
Romania	1992	22797027	6598.409903	69.36	Europe
Romania	1997	22562458	7346.547557	69.72	Europe
Romania	2002	22404337	7885.360081	71.322	Europe
Romania	2007	22276056	10808.47561	72.476	Europe
Rwanda	1952	2534927	493.3238752	40	Africa
Rwanda	1957	2822082	540.2893983	41.5	Africa
Rwanda	1962	3051242	597.4730727	43	Africa
Rwanda	1967	3451079	510.9637142	44.1	Africa
Rwanda	1972	3992121	590.5806638	44.6	Africa
Rwanda	1977	4657072	670.0806011	45	Africa
Rwanda	1982	5507565	881.5706467	46.218	Africa
Rwanda	1987	6349365	847.991217	44.02	Africa
Rwanda	1992	7290203	737.0685949	23.599	Africa
Rwanda	1997	7212583	589.9445051	36.087	Africa
Rwanda	2002	7852401	785.6537648	43.413	Africa
Rwanda	2007	8860588	863.0884639	46.242	Africa
Sao Tome and Principe	1952	60011	879.5835855	46.471	Africa
Sao Tome and Principe	1957	61325	860.7369026	48.945	Africa
Sao Tome and Principe	1962	65345	1071.551119	51.893	Africa
Sao Tome and Principe	1967	70787	1384.840593	54.425	Africa
Sao Tome and Principe	1972	76595	1532.985254	56.48	Africa
Sao Tome and Principe	1977	86796	1737.561657	58.55	Africa
Sao Tome and Principe	1982	98593	1890.218117	60.351	Africa
Sao Tome and Principe	1987	110812	1516.525457	61.728	Africa
Sao Tome and Principe	1992	125911	1428.777814	62.742	Africa
Sao Tome and Principe	1997	145608	1339.076036	63.306	Africa
Sao Tome and Principe	2002	170372	1353.09239	64.337	Africa
Sao Tome and Principe	2007	199579	1598.435089	65.528	Africa
Saudi Arabia	1952	4005677	6459.554823	39.875	Asia
Saudi Arabia	1957	4419650	8157.591248	42.868	Asia
Saudi Arabia	1962	4943029	11626.41975	45.914	Asia
Saudi Arabia	1967	5618198	16903.04886	49.901	Asia
Saudi Arabia	1972	6472756	24837.42865	53.886	Asia
Saudi Arabia	1977	8128505	34167.7626	58.69	Asia
Saudi Arabia	1982	11254672	33693.17525	63.012	Asia
Saudi Arabia	1987	14619745	21198.26136	66.295	Asia
Saudi Arabia	1992	16945857	24841.61777	68.768	Asia
Saudi Arabia	1997	21229759	20586.69019	70.533	Asia
Saudi Arabia	2002	24501530	19014.54118	71.626	Asia
Saudi Arabia	2007	27601038	21654.83194	72.777	Asia
Senegal	1952	2755589	1450.356983	37.278	Africa
Senegal	1957	3054547	1567.653006	39.329	Africa
Senegal	1962	3430243	1654.988723	41.454	Africa
Senegal	1967	3965841	1612.404632	43.563	Africa
Senegal	1972	4588696	1597.712056	45.815	Africa
Senegal	1977	5260855	1561.769116	48.879	Africa
Senegal	1982	6147783	1518.479984	52.379	Africa
Senegal	1987	7171347	1441.72072	55.769	Africa
Senegal	1992	8307920	1367.899369	58.196	Africa
Senegal	1997	9535314	1392.368347	60.187	Africa
Senegal	2002	10870037	1519.635262	61.6	Africa
Senegal	2007	12267493	1712.472136	63.062	Africa
Serbia	1952	6860147	3581.459448	57.996	Europe
Serbia	1957	7271135	4981.090891	61.685	Europe
Serbia	1962	7616060	6289.629157	64.531	Europe
Serbia	1967	7971222	7991.707066	66.914	Europe
Serbia	1972	8313288	10522.06749	68.7	Europe
Serbia	1977	8686367	12980.66956	70.3	Europe
Serbia	1982	9032824	15181.0927	70.162	Europe
Serbia	1987	9230783	15870.87851	71.218	Europe
Serbia	1992	9826397	9325.068238	71.659	Europe
Serbia	1997	10336594	7914.320304	72.232	Europe
Serbia	2002	10111559	7236.075251	73.213	Europe
Serbia	2007	10150265	9786.534714	74.002	Europe
Sierra Leone	1952	2143249	879.7877358	30.331	Africa
Sierra Leone	1957	2295678	1004.484437	31.57	Africa
Sierra Leone	1962	2467895	1116.639877	32.767	Africa
Sierra Leone	1967	2662190	1206.043465	34.113	Africa
Sierra Leone	1972	2879013	1353.759762	35.4	Africa
Sierra Leone	1977	3140897	1348.285159	36.788	Africa
Sierra Leone	1982	3464522	1465.010784	38.445	Africa
Sierra Leone	1987	3868905	1294.447788	40.006	Africa
Sierra Leone	1992	4260884	1068.696278	38.333	Africa
Sierra Leone	1997	4578212	574.6481576	39.897	Africa
Sierra Leone	2002	5359092	699.489713	41.012	Africa
Sierra Leone	2007	6144562	862.5407561	42.568	Africa
Singapore	1952	1127000	2315.138227	60.396	Asia
Singapore	1957	1445929	2843.104409	63.179	Asia
Singapore	1962	1750200	3674.735572	65.798	Asia
Singapore	1967	1977600	4977.41854	67.946	Asia
Singapore	1972	2152400	8597.756202	69.521	Asia
Singapore	1977	2325300	11210.08948	70.795	Asia
Singapore	1982	2651869	15169.16112	71.76	Asia
Singapore	1987	2794552	18861.53081	73.56	Asia
Singapore	1992	3235865	24769.8912	75.788	Asia
Singapore	1997	3802309	33519.4766	77.158	Asia
Singapore	2002	4197776	36023.1054	78.77	Asia
Singapore	2007	4553009	47143.17964	79.972	Asia
Slovak Republic	1952	3558137	5074.659104	64.36	Europe
Slovak Republic	1957	3844277	6093.26298	67.45	Europe
Slovak Republic	1962	4237384	7481.107598	70.33	Europe
Slovak Republic	1967	4442238	8412.902397	70.98	Europe
Slovak Republic	1972	4593433	9674.167626	70.35	Europe
Slovak Republic	1977	4827803	10922.66404	70.45	Europe
Slovak Republic	1982	5048043	11348.54585	70.8	Europe
Slovak Republic	1987	5199318	12037.26758	71.08	Europe
Slovak Republic	1992	5302888	9498.467723	71.38	Europe
Slovak Republic	1997	5383010	12126.23065	72.71	Europe
Slovak Republic	2002	5410052	13638.77837	73.8	Europe
Slovak Republic	2007	5447502	18678.31435	74.663	Europe
Slovenia	1952	1489518	4215.041741	65.57	Europe
Slovenia	1957	1533070	5862.276629	67.85	Europe
Slovenia	1962	1582962	7402.303395	69.15	Europe
Slovenia	1967	1646912	9405.489397	69.18	Europe
Slovenia	1972	1694510	12383.4862	69.82	Europe
Slovenia	1977	1746919	15277.03017	70.97	Europe
Slovenia	1982	1861252	17866.72175	71.063	Europe
Slovenia	1987	1945870	18678.53492	72.25	Europe
Slovenia	1992	1999210	14214.71681	73.64	Europe
Slovenia	1997	2011612	17161.10735	75.13	Europe
Slovenia	2002	2011497	20660.01936	76.66	Europe
Slovenia	2007	2009245	25768.25759	77.926	Europe
Somalia	1952	2526994	1135.749842	32.978	Africa
Somalia	1957	2780415	1258.147413	34.977	Africa
Somalia	1962	3080153	1369.488336	36.981	Africa
Somalia	1967	3428839	1284.73318	38.977	Africa
Somalia	1972	3840161	1254.576127	40.973	Africa
Somalia	1977	4353666	1450.992513	41.974	Africa
Somalia	1982	5828892	1176.807031	42.955	Africa
Somalia	1987	6921858	1093.244963	44.501	Africa
Somalia	1992	6099799	926.9602964	39.658	Africa
Somalia	1997	6633514	930.5964284	43.795	Africa
Somalia	2002	7753310	882.0818218	45.936	Africa
Somalia	2007	9118773	926.1410683	48.159	Africa
South Africa	1952	14264935	4725.295531	45.009	Africa
South Africa	1957	16151549	5487.104219	47.985	Africa
South Africa	1962	18356657	5768.729717	49.951	Africa
South Africa	1967	20997321	7114.477971	51.927	Africa
South Africa	1972	23935810	7765.962636	53.696	Africa
South Africa	1977	27129932	8028.651439	55.527	Africa
South Africa	1982	31140029	8568.266228	58.161	Africa
South Africa	1987	35933379	7825.823398	60.834	Africa
South Africa	1992	39964159	7225.069258	61.888	Africa
South Africa	1997	42835005	7479.188244	60.236	Africa
South Africa	2002	44433622	7710.946444	53.365	Africa
South Africa	2007	43997828	9269.657808	49.339	Africa
Spain	1952	28549870	3834.034742	64.94	Europe
Spain	1957	29841614	4564.80241	66.66	Europe
Spain	1962	31158061	5693.843879	69.69	Europe
Spain	1967	32850275	7993.512294	71.44	Europe
Spain	1972	34513161	10638.75131	73.06	Europe
Spain	1977	36439000	13236.92117	74.39	Europe
Spain	1982	37983310	13926.16997	76.3	Europe
Spain	1987	38880702	15764.98313	76.9	Europe
Spain	1992	39549438	18603.06452	77.57	Europe
Spain	1997	39855442	20445.29896	78.77	Europe
Spain	2002	40152517	24835.47166	79.78	Europe
Spain	2007	40448191	28821.0637	80.941	Europe
Sri Lanka	1952	7982342	1083.53203	57.593	Asia
Sri Lanka	1957	9128546	1072.546602	61.456	Asia
Sri Lanka	1962	10421936	1074.47196	62.192	Asia
Sri Lanka	1967	11737396	1135.514326	64.266	Asia
Sri Lanka	1972	13016733	1213.39553	65.042	Asia
Sri Lanka	1977	14116836	1348.775651	65.949	Asia
Sri Lanka	1982	15410151	1648.079789	68.757	Asia
Sri Lanka	1987	16495304	1876.766827	69.011	Asia
Sri Lanka	1992	17587060	2153.739222	70.379	Asia
Sri Lanka	1997	18698655	2664.477257	70.457	Asia
Sri Lanka	2002	19576783	3015.378833	70.815	Asia
Sri Lanka	2007	20378239	3970.095407	72.396	Asia
Sudan	1952	8504667	1615.991129	38.635	Africa
Sudan	1957	9753392	1770.337074	39.624	Africa
Sudan	1962	11183227	1959.593767	40.87	Africa
Sudan	1967	12716129	1687.997641	42.858	Africa
Sudan	1972	14597019	1659.652775	45.083	Africa
Sudan	1977	17104986	2202.988423	47.8	Africa
Sudan	1982	20367053	1895.544073	50.338	Africa
Sudan	1987	24725960	1507.819159	51.744	Africa
Sudan	1992	28227588	1492.197043	53.556	Africa
Sudan	1997	32160729	1632.210764	55.373	Africa
Sudan	2002	37090298	1993.398314	56.369	Africa
Sudan	2007	42292929	2602.394995	58.556	Africa
Swaziland	1952	290243	1148.376626	41.407	Africa
Swaziland	1957	326741	1244.708364	43.424	Africa
Swaziland	1962	370006	1856.182125	44.992	Africa
Swaziland	1967	420690	2613.101665	46.633	Africa
Swaziland	1972	480105	3364.836625	49.552	Africa
Swaziland	1977	551425	3781.410618	52.537	Africa
Swaziland	1982	649901	3895.384018	55.561	Africa
Swaziland	1987	779348	3984.839812	57.678	Africa
Swaziland	1992	962344	3553.0224	58.474	Africa
Swaziland	1997	1054486	3876.76846	54.289	Africa
Swaziland	2002	1130269	4128.116943	43.869	Africa
Swaziland	2007	1133066	4513.480643	39.613	Africa
Sweden	1952	7124673	8527.844662	71.86	Europe
Sweden	1957	7363802	9911.878226	72.49	Europe
Sweden	1962	7561588	12329.44192	73.37	Europe
Sweden	1967	7867931	15258.29697	74.16	Europe
Sweden	1972	8122293	17832.02464	74.72	Europe
Sweden	1977	8251648	18855.72521	75.44	Europe
Sweden	1982	8325260	20667.38125	76.42	Europe
Sweden	1987	8421403	23586.92927	77.19	Europe
Sweden	1992	8718867	23880.01683	78.16	Europe
Sweden	1997	8897619	25266.59499	79.39	Europe
Sweden	2002	8954175	29341.63093	80.04	Europe
Sweden	2007	9031088	33859.74835	80.884	Europe
Switzerland	1952	4815000	14734.23275	69.62	Europe
Switzerland	1957	5126000	17909.48973	70.56	Europe
Switzerland	1962	5666000	20431.0927	71.32	Europe
Switzerland	1967	6063000	22966.14432	72.77	Europe
Switzerland	1972	6401400	27195.11304	73.78	Europe
Switzerland	1977	6316424	26982.29052	75.39	Europe
Switzerland	1982	6468126	28397.71512	76.21	Europe
Switzerland	1987	6649942	30281.70459	77.41	Europe
Switzerland	1992	6995447	31871.5303	78.03	Europe
Switzerland	1997	7193761	32135.32301	79.37	Europe
Switzerland	2002	7361757	34480.95771	80.62	Europe
Switzerland	2007	7554661	37506.41907	81.701	Europe
Syria	1952	3661549	1643.485354	45.883	Asia
Syria	1957	4149908	2117.234893	48.284	Asia
Syria	1962	4834621	2193.037133	50.305	Asia
Syria	1967	5680812	1881.923632	53.655	Asia
Syria	1972	6701172	2571.423014	57.296	Asia
Syria	1977	7932503	3195.484582	61.195	Asia
Syria	1982	9410494	3761.837715	64.59	Asia
Syria	1987	11242847	3116.774285	66.974	Asia
Syria	1992	13219062	3340.542768	69.249	Asia
Syria	1997	15081016	4014.238972	71.527	Asia
Syria	2002	17155814	4090.925331	73.053	Asia
Syria	2007	19314747	4184.548089	74.143	Asia
Taiwan	1952	8550362	1206.947913	58.5	Asia
Taiwan	1957	10164215	1507.86129	62.4	Asia
Taiwan	1962	11918938	1822.879028	65.2	Asia
Taiwan	1967	13648692	2643.858681	67.5	Asia
Taiwan	1972	15226039	4062.523897	69.39	Asia
Taiwan	1977	16785196	5596.519826	70.59	Asia
Taiwan	1982	18501390	7426.354774	72.16	Asia
Taiwan	1987	19757799	11054.56175	73.4	Asia
Taiwan	1992	20686918	15215.6579	74.26	Asia
Taiwan	1997	21628605	20206.82098	75.25	Asia
Taiwan	2002	22454239	23235.42329	76.99	Asia
Taiwan	2007	23174294	28718.27684	78.4	Asia
Tanzania	1952	8322925	716.6500721	41.215	Africa
Tanzania	1957	9452826	698.5356073	42.974	Africa
Tanzania	1962	10863958	722.0038073	44.246	Africa
Tanzania	1967	12607312	848.2186575	45.757	Africa
Tanzania	1972	14706593	915.9850592	47.62	Africa
Tanzania	1977	17129565	962.4922932	49.919	Africa
Tanzania	1982	19844382	874.2426069	50.608	Africa
Tanzania	1987	23040630	831.8220794	51.535	Africa
Tanzania	1992	26605473	825.682454	50.44	Africa
Tanzania	1997	30686889	789.1862231	48.466	Africa
Tanzania	2002	34593779	899.0742111	49.651	Africa
Tanzania	2007	38139640	1107.482182	52.517	Africa
Thailand	1952	21289402	757.7974177	50.848	Asia
Thailand	1957	25041917	793.5774148	53.63	Asia
Thailand	1962	29263397	1002.199172	56.061	Asia
Thailand	1967	34024249	1295.46066	58.285	Asia
Thailand	1972	39276153	1524.358936	60.405	Asia
Thailand	1977	44148285	1961.224635	62.494	Asia
Thailand	1982	48827160	2393.219781	64.597	Asia
Thailand	1987	52910342	2982.653773	66.084	Asia
Thailand	1992	56667095	4616.896545	67.298	Asia
Thailand	1997	60216677	5852.625497	67.521	Asia
Thailand	2002	62806748	5913.187529	68.564	Asia
Thailand	2007	65068149	7458.396327	70.616	Asia
Togo	1952	1219113	859.8086567	38.596	Africa
Togo	1957	1357445	925.9083202	41.208	Africa
Togo	1962	1528098	1067.53481	43.922	Africa
Togo	1967	1735550	1477.59676	46.769	Africa
Togo	1972	2056351	1649.660188	49.759	Africa
Togo	1977	2308582	1532.776998	52.887	Africa
Togo	1982	2644765	1344.577953	55.471	Africa
Togo	1987	3154264	1202.201361	56.941	Africa
Togo	1992	3747553	1034.298904	58.061	Africa
Togo	1997	4320890	982.2869243	58.39	Africa
Togo	2002	4977378	886.2205765	57.561	Africa
Togo	2007	5701579	882.9699438	58.42	Africa
Trinidad and Tobago	1952	662850	3023.271928	59.1	Americas
Trinidad and Tobago	1957	764900	4100.3934	61.8	Americas
Trinidad and Tobago	1962	887498	4997.523971	64.9	Americas
Trinidad and Tobago	1967	960155	5621.368472	65.4	Americas
Trinidad and Tobago	1972	975199	6619.551419	65.9	Americas
Trinidad and Tobago	1977	1039009	7899.554209	68.3	Americas
Trinidad and Tobago	1982	1116479	9119.528607	68.832	Americas
Trinidad and Tobago	1987	1191336	7388.597823	69.582	Americas
Trinidad and Tobago	1992	1183669	7370.990932	69.862	Americas
Trinidad and Tobago	1997	1138101	8792.573126	69.465	Americas
Trinidad and Tobago	2002	1101832	11460.60023	68.976	Americas
Trinidad and Tobago	2007	1056608	18008.50924	69.819	Americas
Tunisia	1952	3647735	1468.475631	44.6	Africa
Tunisia	1957	3950849	1395.232468	47.1	Africa
Tunisia	1962	4286552	1660.30321	49.579	Africa
Tunisia	1967	4786986	1932.360167	52.053	Africa
Tunisia	1972	5303507	2753.285994	55.602	Africa
Tunisia	1977	6005061	3120.876811	59.837	Africa
Tunisia	1982	6734098	3560.233174	64.048	Africa
Tunisia	1987	7724976	3810.419296	66.894	Africa
Tunisia	1992	8523077	4332.720164	70.001	Africa
Tunisia	1997	9231669	4876.798614	71.973	Africa
Tunisia	2002	9770575	5722.895655	73.042	Africa
Tunisia	2007	10276158	7092.923025	73.923	Africa
